0.	-0.08153079985796355	1.0872983298127772e-17	-0.07660236137142187	1.0366932436805675e-17
0.060006000600060005	-0.07959552525204575	-0.015769257998482573	-0.07487304318406456	-0.014527315452548914
0.12001200120012001	-0.0738551943682906	-0.030875771412509113	-0.06974063838746065	-0.02848118994824815
0.18001800180018002	-0.06450433266559871	-0.04467856283771467	-0.06137014200647903	-0.04130618655196145
0.24002400240024002	-0.051860641323932546	-0.056579350542712986	-0.05003107686693283	-0.052482351571842806
0.3000300030003	-0.036355434788775426	-0.06604263336449881	-0.03608944818330602	-0.06154165729656348
0.36003600360036003	-0.01852046294566654	-0.07261374410230245	-0.019996792758610993	-0.06808292272938743
0.42004200420042004	0.001028477340786954	-0.07593466398821724	-0.002276628336645093	-0.07178476584459886
0.48004800480048004	0.02161071033886426	-0.07575697221819633	0.01649131469985704	-0.07241619247047654
0.54005400540054	0.04250228766468522	-0.07195145965701952	0.0356886288749812	-0.06984449040732171
0.6000600060006	0.06295922829253814	-0.06451403105579362	0.054677024446242964	-0.06404017184950574
0.6600660066006601	0.08224185369714734	-0.05356756051039924	0.07281783091104481	-0.05507879118145482
0.7200720072007201	0.09963934882406258	-0.039359562704247425	0.08949162301358045	-0.04313955683866425
0.7800780078007801	0.1144937605167855	-0.022255609042276546	0.10411737643131237	-0.02850075272428057
0.8400840084008401	0.12622256722190708	-0.002728624972729757	0.11617056405036626	-0.011532083719583745
0.9000900090009001	0.1343390235115373	0.018655640326715708	0.1251996286631642	0.007315842206544548
0.9600960096009601	0.1384693740160092	0.04125654676263241	0.13084031210378455	0.02752458948639261
1.02010201020102	0.13836646067804825	0.06437927216030495	0.13282738348307957	0.04852313727158164
1.08010801080108	0.1339189623817841	0.08729757508871203	0.13100338860270302	0.06970482470134065
1.14011401140114	0.1251560050119199	0.10927776270266977	0.12532413624778224	0.0904454771491904
1.2001200120012	0.11224693322653718	0.12960300944975106	0.11586074153866056	0.11012215098979411
