0.	1.5707963267948966	1.5707963267948966	0.7010120618595054	0.7010120618595054	6.123233995736766e-17	1.	0.	0.6449914247856983	-3.949433419206481e-17	0.7641898075432012
0.010001000100010001	1.585613958801022	1.5856139546235235	0.7010116289427004	0.7010116143090839	-0.013806557809238519	0.9999043211066183	-0.0008529910744506597	0.6449202874129027	0.00955689094646602	0.7641900867707565
0.020002000200020003	1.6004316359752395	1.600431628998803	0.7010103352932043	0.7010102720536479	-0.027610462350105648	0.9996173027282206	-0.0017060056184587816	0.6447068943088704	0.019111683426353436	0.7641909211625206
0.030003000300030003	1.615249403453352	1.6152493964262207	0.7010081806213984	0.701008036280332	-0.04140906084799607	0.9991389997669721	-0.002559067084211881	0.6443512905982989	0.028662279417966754	0.7641923109027419
0.040004000400040006	1.6300673004705952	1.6300673033289632	0.7010051669008945	0.701004908966528	-0.05519969990164943	0.9984695038176249	-0.0034121953276375267	0.643853553579832	0.038206578025370024	0.7641942547142144
0.05000500050005	1.64488537097617	1.6448853960068612	0.7010012974645731	0.7010008928781353	-0.06897972891990534	0.9976089430479483	-0.004265413097426457	0.643213791790221	0.047742482819029805	0.7641967504413513
0.060006000600060005	1.6597036730708117	1.659703720595439	0.7009965751617105	0.7009959915671146	-0.08274650322358802	0.9965574818265569	-0.005118751779530895	0.6424321428075651	0.05726790825760932	0.7641997962388359
0.07000700070007	1.674522247075312	1.674522323025112	0.7009910056736001	0.7009902093683468	-0.09649737573082101	0.9953153213543618	-0.005972231938580295	0.641508777203357	0.06678075979171932	0.7642033884331411
0.08000800080008001	1.6893411352149674	1.6893412489805637	0.7009845941358759	0.7009835513957989	-0.11022970289117046	0.9938826993296171	-0.006825875313699267	0.6404438952718972	0.07627894681736175	0.764207523701117
0.09000900090009001	1.7041603817382749	1.7041605438603407	0.7009773462281959	0.7009760235380013	-0.12394084522061931	0.99225988985685	-0.0076797048947392695	0.6392377277139367	0.0857603832424085	0.7642121983672061
0.1000100010001	1.7189800299080487	1.7189802527367006	0.700969270384874	0.7009676324528392	-0.13762816699548888	0.9904472034783406	-0.008533743105835708	0.6378905374446605	0.09522298625228455	0.764217406977726
0.11001100110011001	1.733800123734785	1.733800420315749	0.7009603731861442	0.7009583855616649	-0.15128903715857228	0.9884449870631586	-0.009388012853859226	0.6364026159039651	0.10466467741794579	0.7642231452734126
0.12001200120012001	1.7486207057634675	1.7486210908978999	0.7009506642772868	0.7009482910427333	-0.16492082930302332	0.9862536238283433	-0.010242536183189157	0.6347742869260933	0.11408338226121129	0.7642294070168408
0.13001300130013002	1.763441818546943	1.7634423083386943	0.7009401532322058	0.7009373578239695	-0.17852092252043766	0.9838735332218796	-0.011097335173218726	0.6330059041744713	0.12347703132535467	0.7642361860153819
0.14001400140014	1.7782635046802213	1.7782641160100134	0.7009288494147575	0.7009255955750724	-0.1920867018982134	0.9813051708434712	-0.011952431958919887	0.6310978509555404	0.13284356058422372	0.7642434762106932
0.15001500150015	1.7930858050174936	1.79308655676172	0.7009167645451734	0.7009130146989622	-0.2056155585829723	0.9785490284635	-0.012807847662767203	0.629050542302386	0.14218091115314554	0.7642512700236327
0.16001600160016002	1.807908760561914	1.807909672883759	0.7009039106211348	0.7008996263225801	-0.2191048907503898	0.9756056338436776	-0.013663603541370457	0.6268644231062428	0.15148703066023614	0.7642595596951485
0.17001700170017	1.8227324121639694	1.8227335060687548	0.7008903005697621	0.7008854422870473	-0.23255210402766807	0.9724755506540415	-0.01451972081079284	0.6245399685385763	0.1607598736067942	0.7642683368658953
0.18001800180018002	1.8375567998300808	1.8375580973751395	0.7008759479759565	0.7008704751371918	-0.24595461180550668	0.9691593784220401	-0.015376220218486076	0.6220776838579231	0.16999740134444702	0.7642775927515453
0.19001900190019003	1.852381962285697	1.8523834871908362	0.7008608666382982	0.7008547381104541	-0.25930983561614335	0.965657752472605	-0.016233121766492692	0.6194781040800263	0.17919758216444256	0.7642873184292893
0.2000200020002	1.8672079377143906	1.867209715197541	0.700845070956107	0.7008382451251789	-0.2726152058228709	0.9619713437716376	-0.017090445176866614	0.6167417940592438	0.18835839227558543	0.7642975045883259
0.21002100210021002	1.8820347639050092	1.8820368203356252	0.700828577121137	0.7008210107683055	-0.28586816216279826	0.9581008587924774	-0.017948210016082027	0.613869349217419	0.19747781662016692	0.7643081407615088
0.22002200220022003	1.896862477913764	1.8968648407696977	0.7008114022801619	0.7008030502824669	-0.29906615414458093	0.9540470394220499	-0.018806435472769206	0.6108613948633612	0.20655384896988974	0.7643192158655392
0.23002300230023	1.9116911157519267	1.911693813854848	0.7007935634153736	0.7007843795525084	-0.3122066414466375	0.9498106628691628	-0.019665140138131733	0.6077185853306006	0.21558449191518086	0.7643307189230634
0.24002400240024002	1.9265207122211128	1.9265237761036103	0.7007750775550337	0.7007650150914384	-0.3252870943680022	0.9453925415544795	-0.02052434190866791	0.6044416040698343	0.22456775723091105	0.7643426389269176
0.25002500250025	1.9413513016573904	1.94135476315367	0.7007559630245106	0.7007449740258241	-0.33830499451836377	0.9407935228979113	-0.02138405848446424	0.6010311642685601	0.2335016670930705	0.7643549640335543
0.26002600260026004	1.956182917939747	1.9561868097363446	0.7007362390724853	0.7007242740806442	-0.351257835300326	0.9360144891665815	-0.02224430736958663	0.5974880084209069	0.24238425445237508	0.7643676818042379
0.27002700270027	1.9710155938589917	1.9710199496458651	0.7007159254932098	0.7007029335636117	-0.3641431222342218	0.9310563573869076	-0.02310510547337296	0.5938129080559684	0.2512135630005363	0.7643807794487573
